idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
291	Vanlig befordran + utkörning - när Ni vill befria adressaten från besväret att hämta paketet på posten .	vanlig befordran utkörning när ni vill befria adressaten från besväret att hämta paketet på posten	O O O O O C C O O O O C O O O	vanlig befordran utkörning när ni befria vill adressaten från besväret att hämta paketet på posten	O O O O O F F O O O O C O O O
292	Paket och adresskort skall vara märkta med ' Utkörning ' när de lämnas in på posten .	paket och adresskort skall vara märkta med utkörning när de lämnas in på posten	O O O C C O O O O O C O O O	paket och adresskort skall vara märkta med utkörning när de lämnas in på posten	O O O C C O O O O O C O O O
293	Både paket och adresskort körs ut till adressatens bostad , kontor etc senast på tredje vardagen efter inlämningdagen .	både paket och adresskort körs ut till adressatens bostad kontor etc senast på tredje vardagen efter inlämningdagen	O O O O C O O O O O O O O O O O O	både paket och adresskort ut körs till adressatens bostad kontor etc senast på tredje vardagen efter inlämningdagen	O O O O O F O O O O O O O O O O O
294	I vissa långväga förbindelser kräver transporten så lång tid - vanliga paket transporteras inte med flyg - att paketen kan köras ut till adressaten först på fjärde eller i undantagsfall på femte vardagen efter inlämningsdagen .	i vissa långväga förbindelser kräver transporten så lång tid vanliga paket transporteras inte med flyg att paketen kan köras ut till adressaten först på fjärde eller i undantagsfall på femte vardagen efter inlämningsdagen	O O O O C O O O O O O C O O O O O C C O O O O O O O O O O O O O O	i vissa långväga förbindelser transporten så lång tid kräver vanliga paket transporteras inte med flyg kan att paketen ut till adressaten köras först på fjärde eller i undantagsfall på femte vardagen efter inlämningsdagen	O O O O O O O O F O O C O O O F O O O O O F O O O O O O O O O O O
295	Utkörning förekommer inte på sön- och helgdagar .	utkörning förekommer inte på sön- och helgdagar	O C O O O O O	utkörning förekommer inte på sön- och helgdagar	O C O O O O O
296	Utkörning kan begäras på paket adresserade till ca 600 tätorter .	utkörning kan begäras på paket adresserade till ca 600 tätorter	O C C O O O O O O O	utkörning på paket adresserade till ca 600 tätorter begäras kan	O O O O O O O O F F
297	Närmaste postanstalt kan ge besked om en viss ort har den här serviceformen .	närmaste postanstalt kan ge besked om en viss ort har den här serviceformen	O O C C O O O O O C O O O	närmaste postanstalt kan ge besked om en viss ort har den här serviceformen	O O C C O O O O O C O O O
298	Uppgift om vilka orter som har utkörning finner Ni också i ' Förteckning över postanstalter i Sverige ' .	uppgift om vilka orter som har utkörning finner ni också i förteckning över postanstalter i sverige	O C O O O O O O O O O O O O C O	uppgift ni finner också i förteckning över postanstalter i sverige om vilka orter som utkörning har	O O F O O O O O O O O O O O O F
299	Den kostar 5 kr och kan rekvireras genom inbetalning eller girering till postgirokonto nr 3-4 , Poststyrelsen , Huvudkassan .	den kostar 5 kr och kan rekvireras genom inbetalning eller girering till postgirokonto nr 3-4 poststyrelsen huvudkassan	O C O O O C C O O O O O O O O O O	den kostar 5 kr och rekvireras genom inbetalning eller girering till postgirokonto nr 3-4 poststyrelsen huvudkassan kan	O C O O O F O O O O O O O O O O F
300	Ilbefordran - när det är angeläget att sändningen kommer fram till adressorten så snabbt som möjligt .	ilbefordran när det är angeläget att sändningen kommer fram till adressorten så snabbt som möjligt	O O O C O O O C O O O O O O O	ilbefordran när det är angeläget att sändningen kommer fram till adressorten så snabbt som möjligt	O O O C O O O C O O O O O O O
301	Paket och adresskort skall vara märkta med ' Ilpaket ' vid inlämningen .	paket och adresskort skall vara märkta med ilpaket vid inlämningen	O O O C C O O O O O	paket och adresskort märkta skall med ilpaket vid inlämningen vara	O O O O F O O O O F
302	Ett ilpaket transporteras till adressorten på snabbast möjliga sätt .	ett ilpaket transporteras till adressorten på snabbast möjliga sätt	O O C O O O O O O	ett ilpaket transporteras till adressorten på snabbast möjliga sätt	O O C O O O O O O
303	Adresskortet delas ut till adressaten på första vardagen efter inlämningsdagen .	adresskortet delas ut till adressaten på första vardagen efter inlämningsdagen	O C O O O O O O O O	adresskortet delas ut till adressaten på första vardagen efter inlämningsdagen	O C O O O O O O O O
304	I vissa förbindelser mellan avlägsna orter räcker emellertid inte nattimmarna till för att tåg och flyg skall hinna transportera fram ilpaket till adressorten innan brevbäringsturen påbörjas .	i vissa förbindelser mellan avlägsna orter räcker emellertid inte nattimmarna till för att tåg och flyg skall hinna transportera fram ilpaket till adressorten innan brevbäringsturen påbörjas	O O O O O O C O O O O O O O O O C C C O O O O O O C	i vissa förbindelser mellan avlägsna orter räcker emellertid inte nattimmarna till för att tåg och flyg skall hinna fram ilpaket till adressorten transportera innan brevbäringsturen påbörjas	O O O O O O C O O O O O O O O O C C O O O O F O O C
305	I sådana fall försöker postanstalten på adressorten komma i kontakt med adressaten per telefon för att meddela att ett ilpaket finns att hämta .	i sådana fall försöker postanstalten på adressorten komma i kontakt med adressaten per telefon för att meddela att ett ilpaket finns att hämta	O O O C O O O C O O O O O O O O C O O O C O C	i sådana fall postanstalten på adressorten försöker i kontakt komma med adressaten per telefon för att meddela att finns ett ilpaket hämta att	O O O O O O F O O F O O O O O O C O F O O F O
306	Ilbefordran + expressutdelning - när Ni önskar att sändningen dels når adressorten så snabbt som möjligt , dels delas ut till adressaten med särskilt bud snarast möjligt .	ilbefordran expressutdelning när ni önskar att sändningen dels når adressorten så snabbt som möjligt dels delas ut till adressaten med särskilt bud snarast möjligt	O O O O C O O O C O O O O O O C O O O O O O O O	ilbefordran expressutdelning när ni önskar att sändningen når dels adressorten så snabbt som möjligt dels delas ut till adressaten med särskilt bud snarast möjligt	O O O O C O O F O O O O O O O C O O O O O O O O
307	Paket och adresskort skall vara märkta med ' Ilpaket ' och ' Express ' vid inlämningen .	paket och adresskort skall vara märkta med ilpaket och express vid inlämningen	O O O C C O O O O O O O	paket vara skall och adresskort märkta med ilpaket och express vid inlämningen	O F F O O O O O O O O O
308	Samma transporttid som ovan , dvs ilpaketet når i regel fram till adressorten på första vardagen efter inlämningsdagen .	samma transporttid som ovan dvs ilpaketet når i regel fram till adressorten på första vardagen efter inlämningsdagen	O O O O O O C O O O O O O O O O O	samma transporttid som ovan dvs ilpaketet når i regel fram till adressorten på första vardagen efter inlämningsdagen	O O O O O O C O O O O O O O O O O
309	Snarast möjligt efter det att ett ilpaket med expressutdelning har kommit fram till adressorten , delas det ut i adressatens bostad , kontor etc .	snarast möjligt efter det att ett ilpaket med expressutdelning har kommit fram till adressorten delas det ut i adressatens bostad kontor etc	O O O O C O O O O O O O O O O O O C C O O O	snarast möjligt efter det det ut i adressatens bostad delas kontor etc att ett ilpaket med expressutdelning har kommit fram till adressorten	O O O O O O O O O F O O O O O O O C C O O O
310	På sön- och helgdagar gäller vissa inskränkningar som postanstalterna kan lämna besked om .	på sön- och helgdagar gäller vissa inskränkningar som postanstalterna kan lämna besked om	O O O O C O O O O C C O O	på sön- gäller och helgdagar vissa inskränkningar som kan lämna postanstalterna besked om	O O F O O O O O F F O O O
311	Expressutdelning kan begäras på paket adresserade till ca 600 tätorter .	expressutdelning kan begäras på paket adresserade till ca 600 tätorter	O C C O O O O O O O	expressutdelning kan begäras på paket adresserade till ca 600 tätorter	O C C O O O O O O O
312	Närmaste postanstalt kan ge besked om en viss ort har den här serviceformen .	närmaste postanstalt kan ge besked om en viss ort har den här serviceformen	O O C C O O O O O C O O O	närmaste postanstalt besked kan ge om en viss ort har den här serviceformen	O O O F F O O O O C O O O
313	Uppgift om vilka orter som har expressutdelning finner Ni också i ' Förteckning över postanstalter i Sverige ' .	uppgift om vilka orter som har expressutdelning finner ni också i förteckning över postanstalter i sverige	O C O O O O O O O O O O O O C O	uppgift finner ni också i förteckning över postanstalter i sverige om vilka orter som expressutdelning har	O C O O O O O O O O O O O O O F
314	Den kostar 5 kr och kan rekvireras genom inbetalning eller girering till postgirokonto nr 3-4 , Poststyrelsen , Huvudkassan .	den kostar 5 kr och kan rekvireras genom inbetalning eller girering till postgirokonto nr 3-4 poststyrelsen huvudkassan	O C O O O C C O O O O O O O O O O	den kostar 5 kr och genom inbetalning rekvireras eller girering till postgirokonto kan nr 3-4 poststyrelsen huvudkassan	O C O O O O O F O O O O F O O O O
315	RFSU-laboratoriet informerar	rfsu-laboratoriet informerar	O C	rfsu-laboratoriet informerar	O C
316	Det första tecknet på en graviditet är som regel utebliven menstruation .	det första tecknet på en graviditet är som regel utebliven menstruation	O O O O O O C O O O O	det första tecknet på en graviditet är som regel utebliven menstruation	O O O O O O C O O O O
317	Denna kan dock utebli av andra orsaker , varför det inte är något säkert bevis på att graviditet föreligger .	denna kan dock utebli av andra orsaker varför det inte är något säkert bevis på att graviditet föreligger	O C O C O O O O O O C O O O O O O C	denna dock av andra orsaker utebli varför det inte kan något säkert är bevis på att graviditet föreligger	O O O O O F O O O F O O F O O O O C
318	Andra tecken på graviditet förekommer men kan för kvinnan vara svårtolkade .	andra tecken på graviditet förekommer men kan för kvinnan vara svårtolkade	O O O O C O C O O C O	andra tecken på graviditet förekommer men kan för kvinnan vara svårtolkade	O O O O C O C O O C O
319	Hur fastställes graviditet ?	hur fastställes graviditet	O C O	hur graviditet fastställes	O O F
320	Några veckor efter utebliven menstruation kan graviditet konstateras vid en läkarundersökning .	några veckor efter utebliven menstruation kan graviditet konstateras vid en läkarundersökning	O O O O O C O C O O O	några veckor efter utebliven menstruation konstateras graviditet kan vid en läkarundersökning	O O O O O F O F O O O
321	Blir resultatet tveksamt kan undersökningen kompletteras med analys av ett urinprov .	blir resultatet tveksamt kan undersökningen kompletteras med analys av ett urinprov	C O O C O C O O O O O	blir resultatet tveksamt kan undersökningen kompletteras med analys av ett urinprov	C O O C O C O O O O O
