idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1032	Hans första fru dog av cancer för ett tiotal år sedan och han är omgift .	hans första fru dog av cancer för ett tiotal år sedan och han är omgift	O O O C O O O O O O O O O C O	hans första fru dog av cancer för ett tiotal år sedan och han är omgift	O O O C O O O O O O O O O C O
1033	"Han säger : "" Jag frågar mig på vilka sätt mitt liv inte har varit typiskt ."	han säger jag frågar mig på vilka sätt mitt liv inte har varit typiskt	O C O C O O O O O O O C C O	han säger har jag mig på vilka sätt varit frågar mitt liv inte typiskt	O C F O O O O O F F O O O O
1034	För en jude från Östeuropa har det varit fullständigt typiskt krig , modern död , fadern död , systern död , fyra år i förklädnad hos tyskarna , hustrun död , sonen död .	för en jude från östeuropa har det varit fullständigt typiskt krig modern död fadern död systern död fyra år i förklädnad hos tyskarna hustrun död sonen död	O O O O O C O C O O O O O O O O O O O O O O O O O O O	för en jude från östeuropa har det varit fullständigt typiskt krig modern död fadern död systern död fyra år i förklädnad hos tyskarna hustrun död sonen död	O O O O O C O C O O O O O O O O O O O O O O O O O O O
1035	Tretti års hårt arbete med att plantera och skörda på kibbutzen .	tretti års hårt arbete med att plantera och skörda på kibbutzen	O O O O O O C O C O O	tretti års hårt arbete med att plantera skörda och på kibbutzen	O O O O O O C F O O O
1036	John går sällan till sjöss numera .	john går sällan till sjöss numera	O C O O O O	john sällan går till sjöss numera	O O F O O O
1037	Han gillar inte de nya jättetankerna .	han gillar inte de nya jättetankerna	O C O O O O	han gillar inte de nya jättetankerna	O C O O O O
1038	De är övermekaniserade och hypereffektiva och ger inte besättningen någon tid i främmande hamnar .	de är övermekaniserade och hypereffektiva och ger inte besättningen någon tid i främmande hamnar	O C O O O O C O O O O O O O	de är övermekaniserade och hypereffektiva ger och inte besättningen någon tid i främmande hamnar	O C O O O F O O O O O O O O
1039	Lasten på den resa han just har återvänt från var pottaska från Döda havet .	lasten på den resa han just har återvänt från var pottaska från döda havet	O O O O O C O O O O O O C C	lasten på den resa från var pottaska från döda havet han återvänt har just	O O O O O C O O O O O F C O
1040	De skulle frakta hem italienskt stål .	de skulle frakta hem italienskt stål	O C C O O O	de hem frakta italienskt stål skulle	O O C O O F
1041	Norr om Neapel råkade de ut för dåligt väder och maskinskada , men de nådde fram till sin hamn och ankrade bredvid två japanska fartyg .	norr om neapel råkade de ut för dåligt väder och maskinskada men de nådde fram till sin hamn och ankrade bredvid två japanska fartyg	O O O C O O O O O O O O O C O O O O O C O O O O	norr om neapel de ut råkade för dåligt väder och maskinskada men de nådde fram till sin hamn och ankrade bredvid två japanska fartyg	O O O O O F O O O O O O O C O O O O O C O O O O
1042	På lotsens inrådan flyttade de sig längre in i hamnen med hjälp av två bogserbåtar .	på lotsens inrådan flyttade de sig längre in i hamnen med hjälp av två bogserbåtar	O O O C O O O O O O O O O O O	på flyttade lotsens inrådan de sig längre in i hamnen med hjälp av två bogserbåtar	O F O O O O O O O O O O O O O
1043	"På mindre än fem timmar hade John reparerat motorerna , men hamnmyndigheterna påstod att fartyget inte var sjödugligt och krävde att kaptenen skulle ställa borgen på tjugotusen dollar för de kostnader som hans "" skadade fartyg "" kunde förorsaka ."	på mindre än fem timmar hade john reparerat motorerna men hamnmyndigheterna påstod att fartyget inte var sjödugligt och krävde att kaptenen skulle ställa borgen på tjugotusen dollar för de kostnader som hans skadade fartyg kunde förorsaka	O O O O O C O C O O O C O O O C O O C O O C C O O O O O O O O O O O C C	på mindre reparerat hade än fem timmar john motorerna men var hamnmyndigheterna att fartyget inte påstod sjödugligt och krävde att kaptenen skulle ställa borgen på tjugotusen dollar för de kostnader förorsaka som hans skadade fartyg kunde	O O F F O O O O O O F O O O O F O O C O O C C O O O O O O O F O O O O F
1044	Det var sant att fartyget hade fått flyttas till sin ankarplats av bogserarna , men det hade bara varit tillfälligt skadat .	det var sant att fartyget hade fått flyttas till sin ankarplats av bogserarna men det hade bara varit tillfälligt skadat	O C O O O C C C O O O O O O O C O C O C	det var sant att fartyget hade fått till sin ankarplats flyttas av bogserarna men det bara hade varit skadat tillfälligt	O C O O O C C O O O F O O O O O F C F O
1045	Nå , det var detta oenigheten gällde .	nå det var detta oenigheten gällde	O O C O O C	nå det var detta oenigheten gällde	O O C O O C
1046	Fartyget låg där utan last och liggtidskostnaden steg kort sagt , en rånkupp av lokala gangstertyper .	fartyget låg där utan last och liggtidskostnaden steg kort sagt en rånkupp av lokala gangstertyper	O C O O O O O O O O O O C O C	fartyget där utan last låg en rånkupp av lokala gangstertyper och liggtidskostnaden steg kort sagt	O O O O F O O O O O O O C O C
1047	Alla människor håller på med någon sorts con , säger John som älskar amerikansk slang .	alla människor håller på med någon sorts con säger john som älskar amerikansk slang	O O C O O O O O C O O C O O	alla människor på håller med någon sorts con säger john älskar som amerikansk slang	O O O F O O O O C O F O O O
1048	Rederiet hemma i Haifa försökte få hjälp av försäkringsbolaget .	rederiet hemma i haifa försökte få hjälp av försäkringsbolaget	O O O O C C O O O	rederiet hemma i haifa försökte hjälp av försäkringsbolaget få	O O O O C O O O F
1049	Det blev långa dagar i hamn utan något att göra .	det blev långa dagar i hamn utan något att göra	O C O O O O O O O C	det långa dagar i hamn utan något blev att göra	O O O O O O O F O C
1050	Pottaskan låg som ett tätt damm över stan .	pottaskan låg som ett tätt damm över stan	O C O O O O O O	pottaskan som ett tätt damm över stan låg	O O O O O O O F
1051	Kypare och bartender torkade glas för jämnan .	kypare och bartender torkade glas för jämnan	O O O C O O O	kypare torkade och bartender glas för jämnan	O F O O O O O
1052	Att borsta bort damm blev stans vanligaste gest .	att borsta bort damm blev stans vanligaste gest	O C O O C O O O	att bort damm borsta blev stans vanligaste gest	O O O F C O O O
1053	Ett samhälle på cirka tjugotusen personer hade trafikstockningar som Rom inte skulle behöva skämmas för . Det var en naturlig sak för bilisterna att kila in i de speciella bussfilerna , förvandla allt till ett enda kaos och tuta som galna .	ett samhälle på cirka tjugotusen personer hade trafikstockningar som rom inte skulle behöva skämmas för det var en naturlig sak för bilisterna att kila in i de speciella bussfilerna förvandla allt till ett enda kaos och tuta som galna	O O O O O O C O O C O O O O O O O O C C C O O C O O O O O C O O O O O O C O O	ett samhälle på cirka tjugotusen personer var trafikstockningar det en hade naturlig sak för bilisterna som rom inte skulle behöva för skämmas att kila in i de speciella bussfilerna förvandla allt till ett enda kaos tuta och som galna	O O O O O O F O O O F O O O O O O O C C O F O C O O O O O C O O O O O F O O O
1054	Det slog aldrig fel att alltihop blev en enda flåsande stockning morgon och kväll .	det slog aldrig fel att alltihop blev en enda flåsande stockning morgon och kväll	O C O O O O C O O O O O O O	det aldrig slog fel att alltihop blev en enda flåsande stockning morgon och kväll	O O F O O O C O O O O O O O
1055	För att komma bort från trafikeländet kunde man klättra upp på ett berg i närheten och komma ner till en öde strand vid Gaeta .	för att komma bort från trafikeländet kunde man klättra upp på ett berg i närheten och komma ner till en öde strand vid gaeta	O O C O O O C O C O O O O O O O C O O O O O O O	för komma att bort från trafikeländet kunde man klättra upp på ett berg i närheten komma och ner till en öde strand vid gaeta	O F O O O O C O C O O O O O O F O O O O O O O O
1056	John och hans hund , Mississippi , gick dit varenda dag .	john och hans hund mississippi gick dit varenda dag	O O O O O C O O O	john och hans hund mississippi dit varenda dag gick	O O O O O O O O F
1057	De tyska turisterna hade rest hem , badhytterna var igenspikade .	de tyska turisterna hade rest hem badhytterna var igenspikade	O O O C C O O C C	de tyska turisterna hade rest hem igenspikade badhytterna var	O O O C C O F O F
1058	Det var underbart med de små vågorna som rullade in så regelbundet .	det var underbart med de små vågorna som rullade in så regelbundet	O C O O O O O O C O O O	det var underbart med de små vågorna som rullade in så regelbundet	O C O O O O O O C O O O
1059	Med små snärtar , sa John .	med små snärtar sa john	O O O C O	med små snärtar john sa	O O O O F
1060	En del av amerikanska Sjätte flottan låg för ankar i närheten .	en del av amerikanska sjätte flottan låg för ankar i närheten	O O O O O O C O O O O	en del låg av amerikanska sjätte flottan för ankar i närheten	O O F O O O O O O O O
1061	Hangarfartyget John F Kennedy med sina helikoptrar påminde John om hans sons död .	hangarfartyget john f kennedy med sina helikoptrar påminde john om hans sons död	O O O O O O O C O O O O O	hangarfartyget john f kennedy med sina helikoptrar påminde john om hans sons död	O O O O O O O C O O O O O
1062	På landpermission bär de civila kläder numera .	på landpermission bär de civila kläder numera	O O C O O O O	på landpermission de bär civila kläder numera	O O O F O O O
1063	Det gör dem förmodligen mindre bråkiga .	det gör dem förmodligen mindre bråkiga	O C O O O O	det gör dem förmodligen mindre bråkiga	O C O O O O
1064	En av pojkarna var från Oklahoma , i närheten av Tulsa .	en av pojkarna var från oklahoma i närheten av tulsa	O O O C O O O O O O	en av pojkarna var från oklahoma i närheten av tulsa	O O O C O O O O O O
1065	Han hade hört talas om Israel , men det var också i stort sett allt , och han var inte särskilt intresserad .	han hade hört talas om israel men det var också i stort sett allt och han var inte särskilt intresserad	O C C O O C O O O O C O O O C O O O O C	han hade var hört men det också allt och han var inte särskilt intresserad talas om israel i sett stort	O C F F O O O O O O C O O O C O O O F O
1066	John blev förtjust över detta .	john blev förtjust över detta	O C O O O	john blev förtjust över detta	O C O O O
1067	En obefläckad ung själ , sa han .	en obefläckad ung själ sa han	O O O O C O	en obefläckad ung själ sa han	O O O O C O
1068	En sån okunnighet var uppfriskande .	en sån okunnighet var uppfriskande	O O O C O	en sån okunnighet var uppfriskande	O O O C O
1069	Den unge sjömannen visste ingenting om utrotningar eller stridsvagnar i öknen eller terroristbomber .	den unge sjömannen visste ingenting om utrotningar eller stridsvagnar i öknen eller terroristbomber	O O O C O O O O O O O O O	den unge sjömannen ingenting om utrotningar eller stridsvagnar visste i öknen eller terroristbomber	O O O O O O O O F O O O O
1070	När John kommit till sjöss igen fick han göra dubbla vakter i maskinrummet på grund av personalbrist .	när john kommit till sjöss igen fick han göra dubbla vakter i maskinrummet på grund av personalbrist	O O C O O O C O C O O O O O O O O	när john kommit till sjöss igen fick göra han dubbla vakter i maskinrummet på grund av personalbrist	O O C O O O C F O O O O O O O O O
