idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
998	Det interna huvudkylsystemet är slutet och kommer ej i beröring med kylvattnet från havet .	det interna huvudkylsystemet är slutet och kommer ej i beröring med kylvattnet från havet	O O O C O O C O O O O O O O	det interna huvudkylsystemet är slutet och ej i beröring med kylvattnet kommer från havet	O O O C O O O O O O O F O O
999	Kylvattenbehovet är ca 40 m3/s för varje reaktoraggregat .	kylvattenbehovet är ca 40 m3/s för varje reaktoraggregat	O C O O O O O O	kylvattenbehovet är ca 40 m3/s för varje reaktoraggregat	O C O O O O O O
1000	Den andra kallas tryckvattenreaktor , PWR eller Pressurized Water Reactor .	den andra kallas tryckvattenreaktor pwr eller pressurized water reactor	O O C O O O O O O	den kallas andra tryckvattenreaktor pwr eller pressurized water reactor	O F O O O O O O O
1001	I en PWR-station drivs turbinerna av ånga , som erhålls i en värmeväxlare .	i en pwr-station drivs turbinerna av ånga som erhålls i en värmeväxlare	O O O C O O O O C O O O	i en pwr-station drivs turbinerna av ånga som erhålls i en värmeväxlare	O O O C O O O O C O O O
1002	Skillnaderna i reaktortyperna framgår av vidstående skisser .	skillnaderna i reaktortyperna framgår av vidstående skisser	O O O C O O O	skillnaderna i reaktortyperna av vidstående skisser framgår	O O O O O O F
1003	Vi undersöker och planerar	vi undersöker och planerar	O C O C	vi undersöker och planerar	O C O C
1004	Ett omfattande utrednings- och förberedelsearbete är nu på gång för Forsmark .	ett omfattande utrednings- och förberedelsearbete är nu på gång för forsmark	O O O O O C O O O O O	ett omfattande utrednings- och förberedelsearbete är nu på gång för forsmark	O O O O O C O O O O O
1005	I vintras började SMHI , Sveriges Meterologiska och Hydrologiska Institut och SNV , Statens Naturvårdsverk , undersökningar av vattenförhållandena .	i vintras började smhi sveriges meterologiska och hydrologiska institut och snv statens naturvårdsverk undersökningar av vattenförhållandena	O O C O O O O O O O O O O O O O	i vintras smhi började sveriges meterologiska och hydrologiska institut och snv statens naturvårdsverk undersökningar av vattenförhållandena	O O O F O O O O O O O O O O O O
1006	Dessa beräknas i första hand pågå ett år .	dessa beräknas i första hand pågå ett år	O C O O O C O O	dessa beräknas i första hand pågå ett år	O C O O O C O O
1007	Från isen har man undersökt strömmarnas riktning och hastighet , vattnets siktdjup samt temperatur och salthalt på olika nivåer m m .	från isen har man undersökt strömmarnas riktning och hastighet vattnets siktdjup samt temperatur och salthalt på olika nivåer m m	O O C O C O O O O O O O O O O O O O O	från isen man undersökt strömmarnas riktning och hastighet vattnets har siktdjup samt temperatur och salthalt på olika nivåer m m	O O O F O O O O O F O O O O O O O O O
1008	På land har Vattenfall ett 20-tal man igång med att kartlägga stationsområde och undersöka grundförhållandena .	på land har vattenfall ett 20-tal man igång med att kartlägga stationsområde och undersöka grundförhållandena	O O C O O O O O O O C O O C O	på land vattenfall har ett 20-tal man igång kartlägga med att stationsområde och grundförhållandena undersöka	O O O F O O O O F O O O O O F
1009	Man flygfotograferar också området .	man flygfotograferar också området	O C O O	man flygfotograferar också området	O C O O
1010	Sötvatten krävs också för stationens drift .	sötvatten krävs också för stationens drift	O C O O O O	sötvatten också för krävs stationens drift	O O O F O O
1011	En särskild utredning sysslar med var detta lämpligen bör tas .	en särskild utredning sysslar med var detta lämpligen bör tas	O O O C O O O O C C	en särskild utredning sysslar med bör tas var detta lämpligen	O O O C O F F O O O
1012	Det blir många transporter av stora och tunga anläggningsdelar .	det blir många transporter av stora och tunga anläggningsdelar	O C O O O O O O O	det blir många transporter av stora och tunga anläggningsdelar	O C O O O O O O O
1013	Detta behandlas av en särskild utredning .	detta behandlas av en särskild utredning	O C O O O O	detta behandlas av en särskild utredning	O C O O O O
1014	Kommunikationsförhållandena utreds av bl a Vägförvaltningen .	kommunikationsförhållandena utreds av bl a vägförvaltningen	O C O O O	kommunikationsförhållandena utreds av bl a vägförvaltningen	O C O O O
1015	Sjökarteverket undersöker den bästa farleden och var lämplig hamnplats kan anläggas .	sjökarteverket undersöker den bästa farleden och var lämplig hamnplats kan anläggas	O C O O O O O O O C C	sjökarteverket undersöker den bästa farleden och kan var anläggas lämplig hamnplats	O C O O O O F O F O O
1016	För kylning av turbinkondensorerna används havsvatten .	för kylning av turbinkondensorerna används havsvatten	O O O O C O	för kylning används av turbinkondensorerna havsvatten	O O F O O O
1017	Varje reaktoraggregat erfordrar en vattenmängd av ca 40 m3/sek .	varje reaktoraggregat erfordrar en vattenmängd av ca 40 m3/sek	O O C O O O O O O	varje reaktoraggregat erfordrar en vattenmängd av ca 40 m3/sek	O O C O O O O O O
1018	Vattnet tas in och släpps ut i Öregrundsgrepen .	vattnet tas in och släpps ut i öregrundsgrepen	O C O O O O C O	vattnet in i och släpps ut tas öregrundsgrepen	O O O O C O F O
1019	Intags- och utsläppspunkterna kommer att åtskiljas av en lång pir .	intags- och utsläppspunkterna kommer att åtskiljas av en lång pir	O O O C O C O O O O	intags- och utsläppspunkterna kommer att åtskiljas av en lång pir	O O O C O C O O O O
1020	Drygt 200 man krävs år 1971-1972 för forsmarksbygget .	drygt 200 man krävs år 1971-1972 för forsmarksbygget	O O O C O O O O	drygt 200 man år 1971-1972 krävs för forsmarksbygget	O O O O O F O O
1021	År 1975 , då de två första aggregaten är under byggnad , bedöms personalen uppgå till maximalt ca 1100 man .	år 1975 då de två första aggregaten är under byggnad bedöms personalen uppgå till maximalt ca 1100 man	O O O O O O O C O O C O C O O O O O	år 1975 då de två första aggregaten bedöms under byggnad är personalen uppgå till maximalt ca 1100 man	O O O O O O O F O O F O C O O O O O
1022	För drift av det första aggregatet erfordras ca 80 man .	för drift av det första aggregatet erfordras ca 80 man	O O O O O O C O O O	för drift av det första aggregatet ca 80 man erfordras	O O O O O O O O O F
1023	En stor del av byggnadspersonalen - främst montörer och specialister - arbetar endast ett eller annat år vid anläggningen .	en stor del av byggnadspersonalen främst montörer och specialister arbetar endast ett eller annat år vid anläggningen	O O O O O O O O O C O O O O O O O	en stor del av byggnadspersonalen främst montörer och specialister arbetar endast ett eller annat år vid anläggningen	O O O O O O O O O C O O O O O O O
1024	För bl a denna personal kommer provisoriska bostadsbaracker intill byggnadsområdet att uppföras .	för bl a denna personal kommer provisoriska bostadsbaracker intill byggnadsområdet att uppföras	O O O O C O O O O O C	för bl a denna personal provisoriska bostadsbaracker intill byggnadsområdet uppföras att kommer	O O O O O O O O F O F
1025	Den personal , som blir sysselsatt under hela byggnadstiden , söker sig troligen familjebostäder i bygden .	den personal som blir sysselsatt under hela byggnadstiden söker sig troligen familjebostäder i bygden	O O C O O O O O O C C O O O	den personal som blir sysselsatt under hela byggnadstiden söker sig troligen familjebostäder i bygden	O O O C C O O O C O O O O O
1026	Speciella tjänstebostäder för driftpersonalen kommer icke att uppföras .	speciella tjänstebostäder för driftpersonalen kommer icke att uppföras	O O O O C O O C	speciella tjänstebostäder för driftpersonalen icke kommer att uppföras	O O O O O F O C
1027	Driftpersonalen kommer att söka bostäder ute på allmänna marknaden .	driftpersonalen kommer att söka bostäder ute på allmänna marknaden	O C O C O O O O O	driftpersonalen att bostäder kommer ute söka på allmänna marknaden	O O O F O F O O O
1028	De regionala och kommunala myndigheterna har förklarat sig kunna lösa bostadsfrågorna .	de regionala och kommunala myndigheterna har förklarat sig kunna lösa bostadsfrågorna	O O O O O C C O C C O	de regionala och kommunala myndigheterna har förklarat sig bostadsfrågorna lösa kunna	O O O O O C C O O C F
1029	Arbetsförmedlingen i Östhammar kommer att på sedvanligt sätt handha frågor om arbetskraft för Forsmark .	arbetsförmedlingen i östhammar kommer att på sedvanligt sätt handha frågor om arbetskraft för forsmark	O O O C O O O O C O O O O O	arbetsförmedlingen i östhammar kommer att handha på sedvanligt sätt frågor om arbetskraft för forsmark	O O O C O F O O O O O O O O
1030	Byggkostnaderna för ett aggregat är ca 500 miljoner kronor .	byggkostnaderna för ett aggregat är ca 500 miljoner kronor	O O O O C O O O O	byggkostnaderna för ett aggregat är ca 500 miljoner kronor	O O O O C O O O O
1031	Totala kostnaden för en kraftstation utbyggd med fyra aggregat blir således ca 2 miljarder kronor .	totala kostnaden för en kraftstation utbyggd med fyra aggregat blir således ca 2 miljarder kronor	O O O O O O O O O C O O O O O	totala kostnaden för en kraftstation utbyggd med fyra aggregat således ca 2 miljarder kronor blir	O O O O O O O O O O O O O O F
1032	För att bygga en kärnkraftstation fordras flera formella tillstånd .	för att bygga en kärnkraftstation fordras flera formella tillstånd	O O C O O C O O O	för bygga att en kärnkraftstation flera formella tillstånd fordras	O F O O O O O O F
1033	Före byggstarten i Forsmark måste Vattenfall ha :	före byggstarten i forsmark måste vattenfall ha	O O O O C O C	före byggstarten i forsmark måste vattenfall ha	O O O O C O C
1034	Ansökan beräknas lämnas till Kungl. Maj:t i juni 1970 .	ansökan beräknas lämnas till kungl. maj:t i juni 1970	O C C O O O O O O	ansökan beräknas till kungl. maj:t lämnas i juni 1970	O C O O O F O O O
1035	Ansökan inlämnas till miljöskyddsnämnden i september i år .	ansökan inlämnas till miljöskyddsnämnden i september i år	O C O O O O O O	ansökan inlämnas till miljöskyddsnämnden i september i år	O C O O O O O O
1036	Tillstånd av Vattendomstol att bygga i vatten .	tillstånd av vattendomstol att bygga i vatten	O O O O C O O	tillstånd av vattendomstol att bygga i vatten	O O O O C O O
1037	Ansökan lämnas till Österbygdens vattendomstol i oktober i år .	ansökan lämnas till österbygdens vattendomstol i oktober i år	O C O O O O O O O	ansökan till österbygdens vattendomstol i oktober i år lämnas	O O O O O O O O F
1038	Förslag till stadsplan beräknas kunna föreligga vid halvårsskiftet 1970 .	förslag till stadsplan beräknas kunna föreligga vid halvårsskiftet 1970	O O O C C C O O O	förslag till stadsplan beräknas kunna vid halvårsskiftet 1970 föreligga	O O O C C O O O F
1039	Forsmarks kraftstation kommer att tillföra kommunen ett avsevärt tillskott av skatteinkomster .	forsmarks kraftstation kommer att tillföra kommunen ett avsevärt tillskott av skatteinkomster	O O C O C O O O O O O	forsmarks kraftstation att kommunen ett avsevärt tillskott kommer av skatteinkomster tillföra	O O O O O O O F O O F
1040	Skatterna är av tre slag .	skatterna är av tre slag	O C O O O	skatterna är av tre slag	O C O O O
1041	Redan när första aggregatet tas i drift år 1976 beräknas dessa skatter bli ca 3 miljoner kr per år , för att vid utbyggnad med 4 aggregat stiga till ca 6 miljoner kr per år .	redan när första aggregatet tas i drift år 1976 beräknas dessa skatter bli ca 3 miljoner kr per år för att vid utbyggnad med 4 aggregat stiga till ca 6 miljoner kr per år	O O O O C O O O O C O O C O O O O O O O O O O O O O C O O O O O O O	redan när första aggregatet i drift år 1976 tas beräknas dessa skatter ca 3 miljoner bli kr per år stiga för att vid utbyggnad med 4 aggregat till ca 6 miljoner kr per år	O O O O O O O O F C O O O O O F O O O F O O O O O O O O O O O O O O
1042	Bruksidyllen rörs ej	bruksidyllen rörs ej	O C O	bruksidyllen ej rörs	O O F
1043	Forsmarks bruksidyll berörs inte av kraftbygget .	forsmarks bruksidyll berörs inte av kraftbygget	O O C O O O	forsmarks bruksidyll berörs inte av kraftbygget	O O C O O O
