idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
254	Die Wet op Erkenning van Gebruiklike Huwelike , 1998 het op 15 November 2000 in werking getree .	die wet op erkenning van gebruiklike huwelike 1998 het op 15 november 2000 in werking getree	die wet op erkenning van gebruiklike huwelike 1998 op het 15 november 2000 in getree werking	O O O O O O O O O F O O O O F O	die wet op getree erkenning van gebruiklike huwelike 1998 het op 15 november 2000 in werking	O O O F O O O O O C O O O O O O
255	Indien jy voor daardie datum volgens die gewoontereg reeds in 'n erkende huwelik was , word jou huwelik volgens die nuwe wet erken .	indien jy voor daardie datum volgens die gewoontereg reeds in 'n erkende huwelik was word jou huwelik volgens die nuwe wet erken	indien jy voor daardie datum volgens die gewoontereg reeds in 'n erkende huwelik was word jou huwelik volgens die nuwe wet erken	O O O O O O O O O O O O O C C O O O O O O C	indien jy voor daardie datum volgens die gewoontereg reeds was in 'n erkende huwelik word jou huwelik volgens die nuwe wet erken	O O O O O O O O O F O O O O C O O O O O O C
256	Indien 'n man reeds meer as een vrou het , word al die huwelike volgens die nuwe wet erken .	indien 'n man reeds meer as een vrou het word al die huwelike volgens die nuwe wet erken	indien 'n man reeds meer as een vrou het word al die huwelike volgens die nuwe wet erken	O O O O O O O O F F O O O O O O O C	indien 'n man reeds meer as een vrou het erken al word die huwelike volgens die nuwe wet	O O O O O O O O C F O F O O O O O O
257	Die Wet erken ook huwelike wat na hierdie datum volgens die gewoontereg voltrek is en stipuleer die reëls vir mense wat ingevolge die gewoontereg trou sodat hulle huwelik erken kan word .	die wet erken ook huwelike wat na hierdie datum volgens die gewoontereg voltrek is en stipuleer die reëls vir mense wat ingevolge die gewoontereg trou sodat hulle huwelik erken kan word	die wet ook erken huwelike wat na hierdie datum volgens die voltrek gewoontereg is en stipuleer die reëls vir mense wat ingevolge die gewoontereg sodat trou hulle erken huwelik kan word	O O O F O O O O O O O F O C O C O O O O O O O O O F O F O C C	die wet erken ook huwelike wat na hierdie datum volgens die gewoontereg voltrek kan en stipuleer erken die reëls vir mense wat ingevolge die is word gewoontereg trou sodat hulle huwelik	O O C O O O O O O O O O C F O C F O O O O O O O F F O C O O O
258	Albei partye in die huwelik moet ouer as agtien jaar wees .	albei partye in die huwelik moet ouer as agtien jaar wees	albei partye in die huwelik ouer moet as agtien wees jaar	O O O O O O F O O F O	albei partye in wees die huwelik moet ouer as agtien jaar	O O O F O O C O O O O
259	Albei partye moet toestem om volgens die gewoontereg te trou .	albei partye moet toestem om volgens die gewoontereg te trou	albei partye moet toestem om volgens die gewoontereg te trou	O O C C O O O O O C	albei partye toestem trou moet om volgens die gewoontereg te	O O F F C O O O O O
260	Die huwelik moet onderhandel word , gevier word en gesluit word ingevolge die gewoontereg .	die huwelik moet onderhandel word gevier word en gesluit word ingevolge die gewoontereg	die huwelik moet onderhandel word gevier word en gesluit word ingevolge die gewoontereg	O O F F C F F O C C O O O	die gesluit huwelik moet onderhandel gevier en word ingevolge word die gewoontereg word	O F O C C C O C O F O O F
261	Lobola is nie 'n noodsaaklike voorvereiste vir die geldigheid van 'n huwelik volgens die gewoontereg nie .	lobola is nie 'n noodsaaklike voorvereiste vir die geldigheid van 'n huwelik volgens die gewoontereg nie	lobola nie is 'n noodsaaklike voorvereiste vir die geldigheid van 'n huwelik volgens die gewoontereg nie	O O F O O O O O O O O O O O O O	lobola is nie 'n noodsaaklike voorvereiste vir die geldigheid van 'n huwelik volgens die gewoontereg nie	O C O O O O O O O O O O O O O O
262	Neem kennis dat hierdie huwelike nog altyd ingevolge die gewoontereg erken is .	neem kennis dat hierdie huwelike nog altyd ingevolge die gewoontereg erken is	neem kennis dat hierdie huwelike nog altyd ingevolge die erken gewoontereg is	C O O O O O O O O F O C	kennis neem dat hierdie huwelike nog altyd is ingevolge die gewoontereg erken	O F O O O O O F O O O C
263	Wanneer moet ek my huwelik registreer ?	wanneer moet ek my huwelik registreer	wanneer ek moet my registreer huwelik	O O F O F O	wanneer ek my moet huwelik registreer	O O O F O C
264	Indien jy voor 15 November 2000 ingevolge die gewoontereg getroud is , moet jy jou huwelik by die Departement van Binnelandse Sake registreer .	indien jy voor 15 november 2000 ingevolge die gewoontereg getroud is moet jy jou huwelik by die departement van binnelandse sake registreer	indien jy voor 15 november 2000 ingevolge die gewoontereg getroud is jy moet jou huwelik by die departement van binnelandse registreer sake	O O O O O O O O O C C O F O O O O O O O F O	indien jy voor 15 november 2000 ingevolge die gewoontereg getroud is jy jou registreer huwelik moet by die departement van binnelandse sake	O O O O O O O O O C C O O F O F O O O O O O
265	Indien jy getroud is nadat die wet in werking getree het , moet jy jou huwelik binne drie maande na die huwelik registreer .	indien jy getroud is nadat die wet in werking getree het moet jy jou huwelik binne drie maande na die huwelik registreer	indien jy getroud is nadat die wet in werking getree het moet jy jou huwelik binne drie maande na die huwelik registreer	O O C C O O O O O F F C O O O O O O O O O C	indien het jy is nadat die wet in werking moet jy jou huwelik binne drie getree maande na die huwelik registreer getroud	O F O C O O O O O C O O O O O F O O O O C F
266	Alle huwelike wat ingevolge die gewoontereg voltrek is nadat die Wet in werking getree het , is binne gemeenskap van goedere .	alle huwelike wat ingevolge die gewoontereg voltrek is nadat die wet in werking getree het is binne gemeenskap van goedere	alle huwelike wat ingevolge die gewoontereg voltrek is nadat die wet in werking getree het binne is gemeenskap van goedere	O O O O O O F F O O O O O C C O F O O O	alle huwelike wat voltrek ingevolge die gewoontereg is getree nadat die wet in werking is het binne gemeenskap van goedere	O O O F O O O C F O O O O O C F O O O O
267	Dit beteken dat die man en vrou 'n gelyke aandeel het in bates , geld en eiendom en dit beteken ook dat albei die skuld deel .	dit beteken dat die man en vrou 'n gelyke aandeel het in bates geld en eiendom en dit beteken ook dat albei die skuld deel	beteken dit dat die man en vrou 'n gelyke aandeel het in bates geld en eiendom en dit beteken ook dat albei die skuld deel	F O O O O O O O O O C O O O O O O O C O O O O O C	dit beteken dat deel die man en vrou 'n gelyke aandeel het in bates beteken geld en eiendom en dit ook dat albei die skuld	O C O F O O O O O O O C O O F O O O O O O O O O O
268	Indien die partye verkies dat hulle huwelik op huweliksvoorwaarde berus moet hulle voor die huwelik 'n huweliksvoorwaardekontrak sluit .	indien die partye verkies dat hulle huwelik op huweliksvoorwaarde berus moet hulle voor die huwelik 'n huweliksvoorwaardekontrak sluit	indien die partye dat verkies hulle huwelik op berus huweliksvoorwaarde moet hulle voor die huwelik 'n huweliksvoorwaardekontrak sluit	O O O O F O O O F O C O O O O O O C	indien die partye dat hulle huwelik op huweliksvoorwaarde berus hulle voor die huwelik moet 'n huweliksvoorwaardekontrak verkies sluit	O O O O O O O O C O O O O F O O F C
269	Indien hulle dit wil verander nadat hulle reeds getroud is , moet hulle by die Hoërhof aansoek doen .	indien hulle dit wil verander nadat hulle reeds getroud is moet hulle by die hoërhof aansoek doen	indien hulle dit wil verander nadat hulle reeds getroud is moet hulle by die hoërhof aansoek doen	O O O F F O O O C F F O O O O O C	indien hulle wil dit nadat hulle reeds getroud is verander hulle by die moet hoërhof aansoek doen	O O F O O O O C C F O O O F O O C
270	Ingevolge die Wet op Erkenning van Gebruiklike Huwelike , 1998 geniet die vrou dieselfde regte en status as die man om te besluit oor wat met die eiendom gebeur .	ingevolge die wet op erkenning van gebruiklike huwelike 1998 geniet die vrou dieselfde regte en status as die man om te besluit oor wat met die eiendom gebeur	ingevolge die wet op erkenning van gebruiklike huwelike 1998 geniet die vrou dieselfde regte en status as die man om te oor besluit wat met die gebeur eiendom	O O O O O O O O O C O O O O O O O O O O O O F O O O F O	ingevolge die wet op erkenning van gebruiklike huwelike 1998 die vrou dieselfde regte besluit en status as die man om geniet te oor wat met die eiendom gebeur	O O O O O O O O O O O O O F O O O O O O F O O O O O O C
271	Ingevolge die gewoontereg het die vrou nou die handelingsbevoegdheid om 'n kontrak te sluit sonder die bystand van die man .	ingevolge die gewoontereg het die vrou nou die handelingsbevoegdheid om 'n kontrak te sluit sonder die bystand van die man	ingevolge die gewoontereg het die vrou nou die handelingsbevoegdheid om 'n kontrak te sluit sonder die bystand van die man	O O O C O O O O O O O O O C O O O O O O	ingevolge die het gewoontereg die vrou nou die handelingsbevoegdheid om 'n kontrak te sluit sonder die bystand van die man	O O F O O O O O O O O O O C O O O O O O
272	Wat gebeur indien my man met 'n ander vrou wil trou ?	wat gebeur indien my man met 'n ander vrou wil trou	wat indien gebeur my man met 'n ander wil vrou trou	O O F O O O O O F O C	wat indien wil my man met gebeur 'n ander vrou trou	O O F O O O F O O O C
273	Die man moet 'n geskrewe ooreenkoms / kontrak sluit wat uitstippel wat met die eiendom sal gebeur en die man moet by die hof aansoek doen om die geskrewe kontrak goed te keur .	die man moet 'n geskrewe ooreenkoms kontrak sluit wat uitstippel wat met die eiendom sal gebeur en die man moet by die hof aansoek doen om die geskrewe kontrak goed te keur	die man moet 'n geskrewe ooreenkoms kontrak uitstippel sluit wat wat met die eiendom sal gebeur en die man by moet die hof doen aansoek om die geskrewe kontrak goed te keur	O O C O O O O F F O O O O O C C O O O O F O O F O O O O O O O C	die man 'n geskrewe ooreenkoms kontrak sluit wat moet wat met die eiendom sal en die man by die hof uitstippel aansoek gebeur doen om die geskrewe kontrak goed te keur moet	O O O O O O C O F O O O O C O O O O O O F O F C O O O O O O C F
274	Die hof moet verseker dat die eiendomsbelange van al die vrouens beskerm word .	die hof moet verseker dat die eiendomsbelange van al die vrouens beskerm word	die hof moet dat verseker die eiendomsbelange van al die beskerm vrouens word	O O C O F O O O O O F O C	die hof moet verseker dat die eiendomsbelange van word al die vrouens beskerm	O O C C O O O O F O O O F
275	Wat gebeur indien ons 'n burgerlike huwelik wil aangaan nadat ons reeds volgens die gewoontereg getroud is ?	wat gebeur indien ons 'n burgerlike huwelik wil aangaan nadat ons reeds volgens die gewoontereg getroud is	wat gebeur indien ons 'n burgerlike huwelik wil aangaan nadat ons reeds volgens die gewoontereg getroud is	O C O O O O O F F O O O O O O C C	wat indien ons 'n gebeur burgerlike huwelik aangaan nadat ons wil reeds volgens die gewoontereg getroud is	O O O O F O O C O O F O O O O C C
276	Indien jou man geen ander vroue het nie , kan jy sowel 'n burgerlike huwelik as 'n huwelik volgens die gewoontereg aangaan .	indien jou man geen ander vroue het nie kan jy sowel 'n burgerlike huwelik as 'n huwelik volgens die gewoontereg aangaan	indien jou man geen ander vroue kan het nie jy sowel 'n burgerlike huwelik as 'n huwelik volgens die gewoontereg aangaan	O O O O O O F F O O O O O O O O O O O O C	indien jou man geen kan ander vroue het nie jy sowel 'n burgerlike huwelik as 'n huwelik volgens die gewoontereg aangaan	O O O O F O O C O O O O O O O O O O O O C
277	Nie een van julle twee sal egter huwelike met iemand anders volgens die gewoontereg kan aangaan indien julle reeds volgens die burgerlike reg met mekaar getroud is nie .	nie een van julle twee sal egter huwelike met iemand anders volgens die gewoontereg kan aangaan indien julle reeds volgens die burgerlike reg met mekaar getroud is nie	nie een van julle twee sal egter huwelike met iemand anders volgens die gewoontereg kan aangaan indien julle reeds volgens die burgerlike reg met mekaar getroud is nie	O O O O O C O O O O O O O O F F O O O O O O O O O C C O	nie een van julle twee egter huwelike met aangaan iemand anders volgens die gewoontereg kan indien julle reeds volgens sal die is burgerlike reg met mekaar getroud nie	O O O O O O O O F O O O O O C O O O O F O F O O O O C O
278	Die man of vrou kan die huwelik registreer by die naaste Departement van Binnelandse Sake .	die man of vrou kan die huwelik registreer by die naaste departement van binnelandse sake	die man of vrou die kan registreer huwelik by die naaste departement van binnelandse sake	O O O O O F F O O O O O O O O	die man of vrou kan die huwelik by die naaste registreer departement van binnelandse sake	O O O O C O O O O O F O O O O
279	Dit is wenslik dat albei huweliksmaats die huwelik gaan registreer om die registrasie te bespoedig .	dit is wenslik dat albei huweliksmaats die huwelik gaan registreer om die registrasie te bespoedig	dit is wenslik dat albei huweliksmaats die huwelik gaan om registreer die registrasie bespoedig te	O C O O O O O O C O F O O F O	dit registreer is wenslik dat bespoedig albei huweliksmaats die huwelik gaan om die registrasie te	O F C O O F O O O O C O O O O
280	Indien jou huweliksmaat egter weier kan jy dit alleen gaan registreer met die nodige bewyse by jou .	indien jou huweliksmaat egter weier kan jy dit alleen gaan registreer met die nodige bewyse by jou	indien jou huweliksmaat egter weier kan jy dit alleen gaan registreer met die nodige bewyse by jou	O O O O C C O O O F F O O O O O O	indien jou huweliksmaat egter kan weier jy dit alleen registreer met die nodige bewyse gaan by jou	O O O O F C O O O C O O O O F O O
281	Die aansoek moet by 'n registrasiebeampte of 'n aangewese persoon ingedien word wat jou dan van 'n erkenning van ontvangs van die aansoek moet voorsien in die vorm van Vorm B : Acknowledgement of receipt of application for registration of customary marriage .	die aansoek moet by 'n registrasiebeampte of 'n aangewese persoon ingedien word wat jou dan van 'n erkenning van ontvangs van die aansoek moet voorsien in die vorm van vorm b acknowledgement of receipt of application for registration of customary marriage	die aansoek moet by 'n registrasiebeampte of 'n aangewese persoon ingedien wat word jou dan van 'n erkenning van ontvangs van die moet aansoek voorsien in die vorm van vorm b acknowledgement of receipt of application for registration of customary marriage	O O C O O O O O O O C O F O O O O O O O O O F O C O O O O O O O O O O O O O O O O	die aansoek moet by 'n registrasiebeampte of 'n aangewese persoon wat jou dan van 'n erkenning moet van ontvangs van die aansoek voorsien in die ingedien vorm word van vorm b acknowledgement of receipt of application for registration of customary marriage	O O C O O O O O O O O O O O O O F O O O O O C O O F O F O O O O O O O O O O O O O
