idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
240	Hij is geweken voor bedreiging en heeft zich onvoldoende achter de rector geplaatst en diens gezag onvoldoende hooggehouden .	hij is geweken voor bedreiging en heeft zich onvoldoende achter de rector geplaatst en diens gezag onvoldoende hooggehouden	O C C O O O C O O O O O C O O O O C	hij is geweken voor bedreiging en heeft zich onvoldoende achter de rector geplaatst en diens gezag onvoldoende hooggehouden	O C C O O O C O O O O O C O O O O C
241	De wethouder heeft de rector , de heer Hut , volgens de commissie-Van Dam zelfs in het openbaar gedesavoueerd .	de wethouder heeft de rector de heer hut volgens de commissie-van dam zelfs in het openbaar gedesavoueerd	O O C O O O O O O O O O O O O O C	de wethouder gedesavoueerd de rector de heer hut volgens de commissie-van dam heeft zelfs in het openbaar	O O F O O O O O O O O O F O O O O
242	Als wetenschappelijke uitkomsten worden vervormd ten behoeve van , of als gevolg van bepaalde waarde-oordelen ( bijvoorbeeld de mening dat een goochelaar een hoge hoed moet dragen of dat het beter is als de produktiemiddelen aan het volk komen of dat de kapitalistische ondernemingsgewijze produktie de beste garantie is voor welvaart-voor-iedereen ) , dan is die wetenschap nauwelijks meer wetenschap te noemen .	als wetenschappelijke uitkomsten worden vervormd ten behoeve van of als gevolg van bepaalde waarde-oordelen bijvoorbeeld de mening dat een goochelaar een hoge hoed moet dragen of dat het beter is als de produktiemiddelen aan het volk komen of dat de kapitalistische ondernemingsgewijze produktie de beste garantie is voor welvaart-voor-iedereen dan is die wetenschap nauwelijks meer wetenschap te noemen	O O O C C O O O O O O O C O O O O O C O O O O O O C O O O O O O C C O O O O C O O O O O O O O O C O O O O O O O O C	als wetenschappelijke uitkomsten worden vervormd ten behoeve van of als gevolg van bepaalde waarde-oordelen bijvoorbeeld de mening dat een goochelaar een hoge hoed of moet dragen dat het is beter komen als de produktiemiddelen aan het volk of dat de kapitalistische ondernemingsgewijze produktie de is beste garantie voor welvaart-voor-iedereen dan is die wetenschap nauwelijks meer wetenschap te noemen	O O O C C O O O O O O O C O O O O O O O O O O O F F O O F O F O O O O O O O O O O O O O F O O O O O C O O O O O O C
243	"De vraag is echter of de dreiging voor het "" zuiver wetenschappelijk "" denken alleen van linkse studenten afkomstig is ."	de vraag is echter of de dreiging voor het zuiver wetenschappelijk denken alleen van linkse studenten afkomstig is	O O C O O O O O O O O O C O O O O C	de vraag is echter of de dreiging voor het zuiver wetenschappelijk denken alleen van linkse studenten afkomstig is	O O C O O O O O O O O C O O O O O C
244	""" Er is steeds minder reden voor , dat de westerse wereld en Rusland elkaar zo in de haren zitten ."	er is steeds minder reden voor dat de westerse wereld en rusland elkaar zo in de haren zitten	O O O O O O O O O O O O O C C O O O	er steeds minder reden is voor zitten dat de westerse wereld en rusland elkaar zo in de haren	O O O O F O F O O O O O O O O O O O
245	Tegenover het geluid van Belinfante is een ander geluid te stellen .	tegenover het geluid van belinfante is een ander geluid te stellen	O O O O O C O O O O C	tegenover het geluid van belinfante is een ander geluid stellen te	O O O O O C O O O F O
246	Luis Ocana had lange tijd tevoren aangekondigd , dat in Saint Gaudens de ritzege voor hem zou zijn , en sinds de dagen van de volkomen ontreddering aan de staart van het peloton , waarvan Luis Ocana heel vaak deel uitmaakte , had niemand de brave Spanjaard meer tegengesproken als hij van de bloemen aan de voet van de Pyreneeen repte .	luis ocana had lange tijd tevoren aangekondigd dat in saint gaudens de ritzege voor hem zou zijn en sinds de dagen van de volkomen ontreddering aan de staart van het peloton waarvan luis ocana heel vaak deel uitmaakte had niemand de brave spanjaard meer tegengesproken als hij van de bloemen aan de voet van de pyreneeen repte	O O C O O O C O O O O O O O O C C O O O O O O O O O O O O O O C O O O O O C O O O O O O C O O O O O O O O O O O C	luis ocana had lange tijd tevoren aangekondigd dat zijn had in saint gaudens de ritzege voor hem en sinds de dagen van de volkomen ontreddering aan de staart van het peloton waarvan luis ocana heel vaak deel uitmaakte niemand de zou brave spanjaard tegengesproken meer als hij van de bloemen aan de voet van de pyreneeen repte	O O F O O O C O F F O O O O O O O O O O O O O O O O O O O O O O O O O O O C O O F O O F O O O O O O O O O O O O C
247	Waarom ook ? Luis Ocana , de winnaar van de Ronde van Spanje en verder zeker ook geen onopvallend coureur , had de Tourorganisatie in de dagen voor de start al voortreffelijke diensten bewezen , door zich de positie van Merckx-concurrent te laten aanleunen .	waarom ook luis ocana de winnaar van de ronde van spanje en verder zeker ook geen onopvallend coureur had de tourorganisatie in de dagen voor de start al voortreffelijke diensten bewezen door zich de positie van merckx-concurrent te laten aanleunen	O O O O O O O O O O O O O O O O C O C O O O O O O O O O O O C O O O O O O O C C	waarom ook luis ocana de winnaar van de ronde van spanje en verder zeker ook geen onopvallend coureur had de tourorganisatie in de dagen voor de start al voortreffelijke diensten bewezen laten door zich de positie van merckx-concurrent te aanleunen	O O O O O O O O O O O O O O O O C O C O O O O O O O O O O O C F O O O O O O O C
248	En de aankomst in Saint Gaudens , niet zo heel ver van Ocana's behuizing , zou met een mooi kleurtje kunnen worden opgeverfd als Luis daar won .	en de aankomst in saint gaudens niet zo heel ver van ocana's behuizing zou met een mooi kleurtje kunnen worden opgeverfd als luis daar won	O O O O O O O O O O O O O C O O O O C C C O O O C	en de aankomst in saint gaudens niet zo heel ver zou van ocana's behuizing kunnen worden met een mooi kleurtje opgeverfd als luis daar won	O O O O O O O O O O F O O O F F O O O O C O O O C
249	De Bic-ploeg - toch een van de allergrootste wielersponsors - was nu toch wel erg teruggevallen .	de bic-ploeg toch een van de allergrootste wielersponsors was nu toch wel erg teruggevallen	O O O O O O O O C O O O O C	de bic-ploeg toch een van de allergrootste wielersponsors nu was teruggevallen toch wel erg	O O O O O O O O O F F O O O
250	Op 300 meter van de spoorbaan Meppel-Steenwijk is vanmorgen om kwart voor twaalf een Starfighter van de vliegbasis Volkel ( N.-Br. ) neergestort .	op 300 meter van de spoorbaan meppel-steenwijk is vanmorgen om kwart voor twaalf een starfighter van de vliegbasis volkel n.-br. neergestort	O O O O O O O C O O O O O O O O O O O O C	op 300 meter van de spoorbaan meppel-steenwijk is vanmorgen om kwart voor twaalf een starfighter van de vliegbasis volkel n.-br. neergestort	O O O O O O O C O O O O O O O O O O O O C
251	Het toestel raasde dwars door de bovenleiding , waarbij een enorme steekvlam ontstond , en kwam neer bij enkele bungalows .	het toestel raasde dwars door de bovenleiding waarbij een enorme steekvlam ontstond en kwam neer bij enkele bungalows	O O C O O O O O O O O C O C O O O O	het toestel dwars door de bovenleiding raasde waarbij een enorme steekvlam ontstond en neer kwam bij enkele bungalows	O O O O O O F O O O O C O O F O O O
252	De piloot , de tweede luitenant H. V. Leenders , ( 24 jr. en gehuwd ) uit Eindhoven , heeft zich met behulp van zijn schietstoel in veiligheid gesteld .	de piloot de tweede luitenant h. v. leenders 24 jr. en gehuwd uit eindhoven heeft zich met behulp van zijn schietstoel in veiligheid gesteld	O O O O O O O O O O O C O O C O O O O O O O O C	de piloot de tweede luitenant h. v. leenders 24 jr. en gehuwd uit eindhoven heeft zich met behulp van zijn schietstoel in veiligheid gesteld	O O O O O O O O O O O C O O C O O O O O O O O C
253	Het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit Zwolle was vertrokken en die om 11.47 u. in Steenwijk moest aankomen , passeerde .	het ongeluk gebeurde vlak voordat de trein die om 11.18 u. uit zwolle was vertrokken en die om 11.47 u. in steenwijk moest aankomen passeerde	O O C O O O O O O O O O O C C C O O O O O O O C C	het ongeluk gebeurde vlak voordat de trein die om 11.18 was u. uit zwolle vertrokken en die om 11.47 moest aankomen u. in steenwijk passeerde	O O C O O O O O O O F O O O C O O O O F F O O O C
254	Ze waren inderdaad met zijn drieen ver het weiland ingelopen .	ze waren inderdaad met zijn drieen ver het weiland ingelopen	O C O O O O O O O C	ze ingelopen inderdaad met zijn drieen ver het weiland waren	O F O O O O O O O F
255	We waren allemaal geschokt door de gebeurtenissen in Tsjechoslowakije , maar dat moet je eigenlijk zien als een rimpeltje in de vijver .	we waren allemaal geschokt door de gebeurtenissen in tsjechoslowakije maar dat moet je eigenlijk zien als een rimpeltje in de vijver	O C O C O O O O O O O C O O C O O O O O O	we allemaal waren door de gebeurtenissen in tsjechoslowakije geschokt maar dat moet je eigenlijk zien als een rimpeltje in de vijver	O O F O O O O O F O O C O O C O O O O O O
256	De vader droeg daarbij het kind , een baby van drie maanden .	de vader droeg daarbij het kind een baby van drie maanden	O O C O O O O O O O O	de vader daarbij het kind een baby van drie maanden droeg	O O O O O O O O O O F
257	Omdat de mannen enkele malen tot aan de waterkant wilden lopen om eens extra naar de snelstromende rivier te kijken , gaven ze de baby zolang aan de vrouw , die langs de oever terugwandelde .	omdat de mannen enkele malen tot aan de waterkant wilden lopen om eens extra naar de snelstromende rivier te kijken gaven ze de baby zolang aan de vrouw die langs de oever terugwandelde	O O O C O O O O O O C O O O O O C O O C C O O O O O O O O O O O C	omdat de mannen enkele malen tot aan de waterkant wilden lopen kijken om eens extra snelstromende naar de rivier te gaven ze de baby zolang aan de vrouw terugwandelde die langs de oever	O O O O O O O O O C C F O O O F O O O O C O O O O O O O F O O O O
258	De veehouder had uitsluitend oog voor de twee mannen , die hij zonder kind uit de bosjes zag terugkomen en in draf naar hun auto zag lopen .	de veehouder had uitsluitend oog voor de twee mannen die hij zonder kind uit de bosjes zag terugkomen en in draf naar hun auto zag lopen	O O C O O O O O O O O C O O O O O C O C O O O O O C	de veehouder had uitsluitend oog voor de twee mannen die hij terugkomen zonder kind uit de zag bosjes en in draf naar hun auto zag lopen	O O C O O O O O O O O F O O O O C O O O O O O O C C
259	Het lospeuteren van vergunningen voor immigranten was zijn werk en dat kon slechts slagen als je zo informeel mogelijk aan de slag ging .	het lospeuteren van vergunningen voor immigranten was zijn werk en dat kon slechts slagen als je zo informeel mogelijk aan de slag ging	O C O O O O C O O O O C O C O O O O O O O O C	het van vergunningen lospeuteren voor immigranten was zijn werk slagen en dat kon slechts als je zo informeel mogelijk aan de slag ging	O O O F O O C O O F O O F O O O O O O O O O C
260	"Je belde niet de prefect of de chef of welke functionaris dan ook , maar je vroeg naar Pierre of Antoine en je dronk een glaasje wijn met ze in een bistro en dan kreeg je meestal wel gedaan , dat er ondanks alle wettelijke voorschriften een uitzondering werd gemaakt "" ."	je belde niet de prefect of de chef of welke functionaris dan ook maar je vroeg naar pierre of antoine en je dronk een glaasje wijn met ze in een bistro en dan kreeg je meestal wel gedaan dat er ondanks alle wettelijke voorschriften een uitzondering werd gemaakt	O C O O O O O O O O O O O O O C O O O O O O C O O O O O O O O O O C O O O C O O O O O O O O C C	je niet de prefect of de chef of welke functionaris dan ook belde maar je naar pierre of antoine vroeg en je dronk een glaasje wijn met ze in een bistro en dan je meestal wel kreeg werd dat er ondanks alle wettelijke voorschriften gedaan een uitzondering gemaakt	O O O O O O O O O O O O F O O O O O O F O O C O O O O O O O O O O O O O F F O O O O O O F O O C
261	Daarvoor , vlak na de bevrijding , werkte hij drie maanden in Engeland .	daarvoor vlak na de bevrijding werkte hij drie maanden in engeland	O O O O O C O O O O O	daarvoor vlak na de bevrijding werkte hij drie maanden in engeland	O O O O O C O O O O O
262	Maar telkenjare kon wel de giro een zoete cent afdragen aan het Rijk .	maar telkenjare kon wel de giro een zoete cent afdragen aan het rijk	O O C O O O O O O C O O O	maar telkenjare kon wel de giro een zoete cent afdragen aan het rijk	O O C O O O O O O C O O O
263	Goed , de giro gaat rente betalen .	goed de giro gaat rente betalen	O O O C O C	goed de giro gaat betalen rente	O O O C F O
264	Dat betekent al zo voor de minister van Financien een kleine aderlating , want de verdiensten lopen terug .	dat betekent al zo voor de minister van financien een kleine aderlating want de verdiensten lopen terug	O C O O O O O O O O O O O O O C O	dat betekent al zo voor de minister van financien een kleine aderlating want de verdiensten lopen terug	O C O O O O O O O O O O O O O C O
265	"De psychologiestudenten van Amsterdam , die zich het afgelopen jaar als "" activisten "" deden kennen , laten zich nu lelijk in de kaart kijken ."	de psychologiestudenten van amsterdam die zich het afgelopen jaar als activisten deden kennen laten zich nu lelijk in de kaart kijken	O O O O C O O O O O O O C O O C O O O C C	de psychologiestudenten van amsterdam die zich het kennen jaar afgelopen als deden activisten zich nu laten lelijk in de kaart kijken	O O O O O O O F O F O C O O O F O O O O C
266	Ik ben altijd op zoek naar de tweede Van Gasteren .	ik ben altijd op zoek naar de tweede van gasteren	O C O O O O O O O O	ik ben altijd op zoek naar de tweede van gasteren	O C O O O O O O O O
267	De giro stelde de minister voor om dan toch maar 3 1/2 procent rentevergoeding te gaan geven , want dat doen de banken ook op hun rekeningen courant .	de giro stelde de minister voor om dan toch maar 3 1/2 procent rentevergoeding te gaan geven want dat doen de banken ook op hun rekeningen courant	O O C O O O O O C O O O O O O O C O O C O O O O O O O	de giro stelde de minister voor om dan toch maar 3 1/2 procent rentevergoeding te gaan geven want dat de banken ook op hun rekeningen courant doen	O O C O O O O O O O O O O O O C C O O O O O O O O O F
