idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
940	Það má svo sem alveg kalla þessar gjaldtökur hægri sinnaðar fyrir mér en ég skildi þetta aðeins öðruvísi .	það má svo sem alveg kalla þessar gjaldtökur hægri sinnaðar fyrir mér en ég skildi þetta aðeins öðruvísi	það svo má sem kalla alveg þessar gjaldtökur hægri sinnaðar fyrir mér en ég skildi þetta aðeins öðruvísi	O O F O F O O O O O O O O O C O O O	það svo sem alveg skildi kalla þessar gjaldtökur má hægri sinnaðar fyrir mér en ég þetta aðeins öðruvísi	O O O O F C O O F O O O O O O O O O
941	Ég skildi þetta þannig að hægrið vildi minnka útgjöldin og lækka tekjurnar og að vinstrið vildi hækka útgjöldin og hækka tekjurnar á móti .	ég skildi þetta þannig að hægrið vildi minnka útgjöldin og lækka tekjurnar og að vinstrið vildi hækka útgjöldin og hækka tekjurnar á móti	ég skildi þetta þannig að hægrið vildi minnka útgjöldin og lækka tekjurnar og að vinstrið vildi útgjöldin hækka hækka og tekjurnar á móti	O C O O O O F F O O C O O O O C O F F O O O O	ég þetta þannig að hægrið vildi skildi minnka útgjöldin og hækka tekjurnar og að vinstrið vildi útgjöldin og hækka tekjurnar á móti lækka	O O O O O C F C O O F O O O O C O O C O O O F
942	Gripið fram í : Svo er það praxísinn Já , svo er það alls konar praxísinn og jafnvægið þar á milli , það fer eftir því hvað verið er að tala um o. s. frv. En mér finnst þetta einhvern veginn vera það versta úr báðum hugmyndum .	gripið fram í svo er það praxísinn já svo er það alls konar praxísinn og jafnvægið þar á milli það fer eftir því hvað verið er að tala um o. s. frv. en mér finnst þetta einhvern veginn vera það versta úr báðum hugmyndum	gripið fram í svo er það praxísinn já svo það er alls konar praxísinn og jafnvægið þar á milli fer það eftir því hvað verið er að um tala o. s. frv. en finnst mér þetta einhvern veginn vera það versta úr báðum hugmyndum	C O O O C O O O O O F O O O O O O O O F O O O O C C O O F O O O O F O O O O C O O O O O	gripið fram í svo er það praxísinn já svo það alls konar praxísinn og er jafnvægið þar á milli vera það fer eftir því hvað verið að um o. er s. frv. en mér finnst þetta einhvern tala veginn það versta úr báðum hugmyndum	C O O O C O O O O O O O O O F O O O O F O F O O O C O O O F O O O O C O O F O O O O O O
943	Þarna er verið að leggja skatt á stofnun sem á síðan ekki að í staðinn fyrir að skera niður hjá henni , ég átta mig ekki alveg á þessu .	þarna er verið að leggja skatt á stofnun sem á síðan ekki að í staðinn fyrir að skera niður hjá henni ég átta mig ekki alveg á þessu	þarna er leggja verið að skatt á stofnun sem á síðan ekki að í staðinn fyrir að skera niður hjá henni ég mig átta ekki alveg á þessu	O C F F O O O O O C O O O O O O O C O O O O O F O O O O	þarna er verið að leggja skatt á stofnun sem skera síðan ekki að átta í staðinn fyrir á að niður hjá henni ég mig ekki alveg á þessu	O C C O C O O O O F O O O F O O O F O O O O O O O O O O
944	Ef ég mundi kalla mig hægri mann bara svona til að hjálpa til í umræðunni , eða hvað svo sem það á að gera , þá er ég ekki viss um að ég yrði sáttur við það heldur ef ég tryði því að hér ætti ekki að vera sterkt heilbrigðiskerfi .	ef ég mundi kalla mig hægri mann bara svona til að hjálpa til í umræðunni eða hvað svo sem það á að gera þá er ég ekki viss um að ég yrði sáttur við það heldur ef ég tryði því að hér ætti ekki að vera sterkt heilbrigðiskerfi	ef mundi ég kalla mig hægri mann bara svona til að hjálpa til í umræðunni eða hvað svo sem það gera á að þá er ég ekki viss um að ég yrði sáttur við það heldur ef ég því tryði að ætti hér ekki að vera sterkt heilbrigðiskerfi	O F O C O O O O O O O C O O O O O O O O F F O O C O O O O O O C O O O O O O O F O F O O O C O O	ef ég kalla mig hægri mann bara svona til að til í umræðunni eða hvað svo sem ætti á það að þá er ég ekki viss um að ég gera yrði sáttur við það heldur hjálpa ef ég tryði því að hér ekki að vera sterkt heilbrigðiskerfi mundi	O O C O O O O O O O O O O O O O O F F O O O C O O O O O O F C O O O O F O O C O O O O O C O O F
945	Ég trúi því auðvitað ekki , ég tel að hér eigi að vera sterkt heilbrigðiskerfi og vil segja það fyrst ég er svona ofboðslegur pírati að það er svo sem ekki endilega mín afstaða , þess sem hér stendur , að ákvarða það heldur eru það ákvarðanir þeirra sem kjósa í landinu , nefnilega þjóðarinnar .	ég trúi því auðvitað ekki ég tel að hér eigi að vera sterkt heilbrigðiskerfi og vil segja það fyrst ég er svona ofboðslegur pírati að það er svo sem ekki endilega mín afstaða þess sem hér stendur að ákvarða það heldur eru það ákvarðanir þeirra sem kjósa í landinu nefnilega þjóðarinnar	ég trúi því auðvitað ekki ég að tel eigi hér að vera sterkt heilbrigðiskerfi og vil það segja fyrst er ég svona ofboðslegur pírati að það er svo sem ekki endilega mín afstaða þess sem hér stendur að það ákvarða eru heldur það ákvarðanir þeirra sem kjósa í landinu nefnilega þjóðarinnar	O C O O O O O F F O O C O O O C O F O F O O O O O O C O O O O O O O O O C O O F F O O O O O C O O O O	ég segja trúi eigi því auðvitað ekki ég vera tel að hér að sterkt heilbrigðiskerfi og vil það fyrst ég er svona ofboðslegur pírati eru ákvarða að það er svo sem ekki endilega mín afstaða þess sem hér stendur að það heldur það ákvarðanir þeirra sem kjósa í landinu nefnilega þjóðarinnar	O F C F O O O O F F O O O O O O C O O O C O O O F F O O C O O O O O O O O O C O O O O O O O C O O O O
946	Og aftur finnst mér frá lýðræðisvinkli vera svo mikilvægt að við stöndum vörð um heilbrigðiskerfið , af lýðræðisástæðum , burt séð frá því hvað okkur finnst um það í þessari pontu hvort þetta sé góð eða slæm hugmynd .	og aftur finnst mér frá lýðræðisvinkli vera svo mikilvægt að við stöndum vörð um heilbrigðiskerfið af lýðræðisástæðum burt séð frá því hvað okkur finnst um það í þessari pontu hvort þetta sé góð eða slæm hugmynd	og aftur finnst mér frá lýðræðisvinkli svo vera mikilvægt að stöndum við vörð um heilbrigðiskerfið af lýðræðisástæðum burt séð frá því hvað okkur finnst um það í þessari pontu hvort þetta góð sé eða slæm hugmynd	O O C O O O O F O O F O O O O O O O C O O O O C O O O O O O O O F O O O	finnst og aftur vera mér frá lýðræðisvinkli svo mikilvægt að við stöndum vörð um heilbrigðiskerfið af lýðræðisástæðum burt séð frá því hvað okkur um það í þessari finnst pontu hvort þetta sé góð eða slæm hugmynd	F O O F O O O O O O O C O O O O O O C O O O O O O O O F O O O C O O O O
947	Við ættum að spyrja þjóðina um gildismat hennar því að það er þaðan sem við fáum valdið .	við ættum að spyrja þjóðina um gildismat hennar því að það er þaðan sem við fáum valdið	ættum við að spyrja þjóðina um gildismat hennar því að það er þaðan sem við valdið fáum	F O O C O O O O O O O C O O O O F	við ættum er að spyrja þjóðina um fáum gildismat hennar því að það þaðan sem við valdið	O C F O C O O F O O O O O O O O O
948	Ég hef sagt stundum að mér finnist varla taka því að fara í einhverjar skoðanakannanir á þessu vegna þess að gildismatið er skýrt og vilji þjóðarinnar er algjörlega skýr í málinu .	ég hef sagt stundum að mér finnist varla taka því að fara í einhverjar skoðanakannanir á þessu vegna þess að gildismatið er skýrt og vilji þjóðarinnar er algjörlega skýr í málinu	hef ég sagt stundum að mér finnist varla því taka fara að í einhverjar skoðanakannanir á þessu vegna þess að gildismatið er skýrt og vilji þjóðarinnar er algjörlega skýr í málinu	F O C O O O C O O F F O O O O O O O O O O C O O O O C O O O O	ég hef sagt stundum að er mér finnist varla taka því að í einhverjar skoðanakannanir á þessu er vegna þess að fara gildismatið skýrt og vilji þjóðarinnar algjörlega skýr í málinu	O C C O O F O C O C O O O O O O O F O O O F O O O O O O O O O
949	En ég furða mig á þessum gjöldum og vildi helst að þau færu og ég ætla bara að skora á hæstv. ríkisstjórn að endurskoða þessa hugmynd alfarið , bæði komugjöldin og legugjöldin .	en ég furða mig á þessum gjöldum og vildi helst að þau færu og ég ætla bara að skora á hæstv. ríkisstjórn að endurskoða þessa hugmynd alfarið bæði komugjöldin og legugjöldin	en ég mig furða á þessum gjöldum vildi og helst að þau færu og ég ætla bara að á skora hæstv. ríkisstjórn endurskoða að þessa hugmynd alfarið bæði komugjöldin og legugjöldin	O O O F O O O F O O O O C O O C O O O F O O F O O O O O O O O	en ég mig á þessum gjöldum og vildi helst að þau færu og ég bara að skora á hæstv. ríkisstjórn að furða þessa ætla hugmynd alfarið bæði endurskoða komugjöldin og legugjöldin	O O O O O O O C O O O C O O O O C O O O O F O F O O O F O O O
950	Virðulegi forseti . Ég get eiginlega bara talað fyrir mig í þessu efni en fyrir mér vakir fyrst og fremst að sannfæra hið háa Alþingi um að leggja þetta mál til hliðar í bili og taka það aftur upp á haustþingi og þá með betri undirbúningi hv. allsherjar- og menntamála nefndar .	virðulegi forseti ég get eiginlega bara talað fyrir mig í þessu efni en fyrir mér vakir fyrst og fremst að sannfæra hið háa alþingi um að leggja þetta mál til hliðar í bili og taka það aftur upp á haustþingi og þá með betri undirbúningi hv. allsherjar- og menntamála nefndar	virðulegi forseti ég get eiginlega bara talað fyrir mig í þessu efni en fyrir mér fyrst vakir og fremst sannfæra að hið háa alþingi um að leggja þetta mál til hliðar í bili og taka það aftur upp á haustþingi og þá með betri undirbúningi hv. allsherjar- og menntamála nefndar	O O O C O O C O O O O O O O O O F O O F O O O O O O C O O O O O O O C O O O O O O O O O O O O O O O	virðulegi forseti ég eiginlega bara fyrir mig í þessu efni en fyrir mér vakir get fyrst og fremst að sannfæra hið háa alþingi um að leggja talað þetta mál til hliðar í bili og það aftur upp taka á haustþingi og þá með betri undirbúningi hv. allsherjar- og menntamála nefndar	O O O O O O O O O O O O O C F O O O O C O O O O O C F O O O O O O O O O O F O O O O O O O O O O O O
951	Að því sögðu , ef þetta mál á að fara áfram þykir mér greinilegt að það er ekki tilbúið og nóg að tala um .	að því sögðu ef þetta mál á að fara áfram þykir mér greinilegt að það er ekki tilbúið og nóg að tala um	að því ef sögðu þetta á mál að fara áfram þykir mér greinilegt að það ekki er tilbúið og nóg tala að um	O O O F O F O O C O C O O O O O F O O O F O O	að því ef þetta mál að fara áfram mér á greinilegt þykir að það sögðu er ekki tilbúið og nóg að tala um	O O O O O O C O O F O F O O F C O O O O O C O
952	Í því ljósi er alveg sjálfsagt að ræða það aftur og áfram í nefnd til að reyna að finna þá eitthvað til að gera það skárra .	í því ljósi er alveg sjálfsagt að ræða það aftur og áfram í nefnd til að reyna að finna þá eitthvað til að gera það skárra	í því ljósi er alveg sjálfsagt að ræða það aftur og áfram í nefnd til að finna reyna að þá eitthvað til að gera það skárra	O O O C O O O C O O O O O O O O F F O O O O O C O O	í því er ljósi alveg sjálfsagt að það aftur og áfram í nefnd til að reyna að finna ræða þá eitthvað til að gera það skárra	O O F O O O O O O O O O O O O C O C F O O O O C O O
953	Persónulega hef ég enga trú á því .	persónulega hef ég enga trú á því	persónulega hef ég enga trú á því	O C O O O O O	persónulega hef ég enga trú á því	O C O O O O O
954	Ég held að hvíla þurfi málið , við þurfum að byrja upp á nýtt og íhuga aðrar leiðir alveg frá grunni .	ég held að hvíla þurfi málið við þurfum að byrja upp á nýtt og íhuga aðrar leiðir alveg frá grunni	ég hvíla held að þurfi málið við þurfum að upp byrja á nýtt íhuga og aðrar leiðir alveg frá grunni	O F F O C O O C O O F O O F O O O O O O	ég byrja held að þurfi málið við að upp á nýtt þurfum og íhuga aðrar leiðir alveg hvíla frá grunni	O F C O C O O O O O O F O C O O O F O O
955	Ég hef ekki trú á þessu frumvarpi .	ég hef ekki trú á þessu frumvarpi	ég hef ekki trú á þessu frumvarpi	O C O O O O O	ég hef ekki trú á þessu frumvarpi	O C O O O O O
956	Virðulegi forseti . Í stuttu máli tek ég heils hugar undir að þingið eigi að nýta þau tól sem því eru góðfúslega gefin til að móta frumvörp og lagasetningu .	virðulegi forseti í stuttu máli tek ég heils hugar undir að þingið eigi að nýta þau tól sem því eru góðfúslega gefin til að móta frumvörp og lagasetningu	virðulegi forseti í stuttu máli tek ég heils hugar undir að þingið nýta eigi að þau tól sem því eru góðfúslega gefin til að frumvörp móta og lagasetningu	O O O O O C O O O O O O F F O O O O O C O C O O O F O O	móta virðulegi forseti í stuttu máli tek ég heils hugar undir að nýta þingið eigi að þau tól sem því góðfúslega gefin eru til að frumvörp og lagasetningu	F O O O O O C O O O O O F O C O O O O O O C F O O O O O
957	Ég hef þó áhyggjur af öllu sem við gerum hér í þinginu vegna þess að mér finnst meiri hlutinn alltaf ráða förinni , sama hvað gerist .	ég hef þó áhyggjur af öllu sem við gerum hér í þinginu vegna þess að mér finnst meiri hlutinn alltaf ráða förinni sama hvað gerist	hef ég þó áhyggjur af öllu sem við gerum hér í þinginu vegna þess að mér finnst meiri hlutinn alltaf förinni ráða sama gerist hvað	F O O O O O O O C O O O O O O O C O O O O F O F O	ég þó áhyggjur af gerist öllu sem við gerum hér í þinginu hef vegna þess að mér finnst meiri hlutinn alltaf ráða förinni sama hvað	O O O O F O O O C O O O F O O O O C O O O C O O O
